# theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,theta9,theta10,theta11,theta12,theta13,theta14,theta15,theta16,theta17,theta18,theta19,theta20,theta21,theta22,theta23,theta24,theta25,theta26,theta27
6.501400592745665286e-02,1.403273019982287095e-01,3.207478856042692006e-01,3.617773727451436550e-01,4.097235558407477662e-01,3.541246914708047755e-01,1.533546259955058666e-01,3.488609721413082898e-01,5.153393442144790226e-01,3.539682596072984966e-01,4.694628808290485233e-01,2.368123843878110479e-01,3.919565839388763351e-01,4.672065760136487333e-01,2.482197483951682770e-01,5.355048041232439715e-01,4.637977712151138965e-01,4.125245275981179738e-01,4.093251542644911201e-01,4.848500493985989923e-01,5.865796755832807241e-01,4.685798055206095158e-01,3.845267142536841209e-01,4.802162107953441006e-01,6.705662882641151290e-01,6.152908459244819106e-01,3.195013300873239537e-01,7.086601668240256613e-01
3.306909384516565908e-01,2.924833994820861816e-01,4.527117473720472796e-01,5.072651626590314322e-01,4.221201074786806728e-01,4.796388577676520271e-01,3.973812950859193505e-01,4.082547850261389888e-01,3.033924610348374129e-01,3.703395522722018329e-01,2.653650537857278335e-01,4.377496629254307159e-01,6.095002674643944518e-01,3.492713544006035842e-01,5.854611446517895557e-01,4.065413062074431649e-01,3.864040494368031764e-01,4.458611371802594370e-01,3.544559227410107871e-01,4.046840659179436472e-01,4.285844440665406707e-01,4.837792951183267354e-01,3.791756214418741111e-01,5.994662239500283540e-01,3.144719801376412160e-01,5.658293405336882742e-01,3.425542947635903390e-01,4.015804917426312182e-01
4.376982287607616984e-01,4.664888136357627779e-01,2.535843023178997457e-01,4.412387080565080000e-01,3.688515135964245406e-01,3.287121366264496025e-01,3.866124520073914717e-01,2.834427078024733260e-01,3.581815682182493132e-01,3.204950718712616942e-01,5.149205720969095568e-01,3.821769766430512805e-01,3.520201511651190329e-01,4.779262431072637263e-01,4.522800686256451819e-01,3.912419287434721338e-01,3.611424306575097831e-01,3.299783254410472155e-01,4.189267204411738499e-01,4.043428992899248398e-01,4.955267192197527759e-01,3.559244700194004740e-01,4.719983181174453590e-01,4.526401807403760413e-01,4.282085780498354755e-01,4.286411958938446398e-01,4.883678627383889470e-01,6.025333796924422503e-01
1.804724970593899747e-01,3.577974433782267760e-01,4.323434371206574811e-01,3.147293159135340357e-01,3.958818470633120867e-01,3.959321725026105909e-01,5.364718754846719007e-01,5.662630541588703492e-01,3.611823736792906803e-01,3.865785867603631631e-01,5.352122398138543513e-01,4.453804491487022843e-01,5.383748717166747522e-01,3.989634898149698738e-01,4.955498235145356367e-01,2.736982425840656097e-01,5.419554070603503915e-01,3.851692354121822315e-01,3.075553457356137166e-01,5.051619158706598389e-01,2.434163647578300727e-01,4.785052127010951395e-01,3.128166104236010936e-01,6.561746971565057818e-01,5.655299322563013265e-01,4.705821770763470857e-01,4.523974241855819312e-01,7.650057719311498250e-01
3.608636405043033069e-01,4.392020512706407143e-01,3.943391020514511736e-01,3.912622971309221431e-01,5.143394993529748493e-01,3.536319242631362769e-01,4.667018932110301166e-01,4.490903855133422384e-01,3.808594885293002941e-01,3.973512846439818391e-01,3.004810723496563751e-01,4.235639558942128624e-01,3.687300512258912533e-01,4.675918875820783693e-01,3.645879466117295520e-01,5.096114679554401006e-01,3.907338484892698416e-01,5.320760019598423929e-01,4.601224544965608065e-01,4.517545056647480628e-01,3.869606811816713177e-01,4.656080121791180693e-01,4.844557651721355107e-01,3.814698773005524846e-01,3.760138510782907728e-01,5.672376714347274751e-01,5.560130873373545501e-01,5.395792696660356436e-01
2.463373731159184676e-01,4.570305656538979355e-01,4.078451850143965940e-01,3.998787526434598449e-01,3.727916074793495849e-01,4.018599653220959467e-01,4.658108394863539337e-01,4.273642138541343671e-01,4.542877404429864763e-01,3.246256518488805365e-01,4.164463063312809354e-01,4.324204398926448922e-01,3.771571188643886852e-01,2.617406076533596027e-01,4.005513376176638163e-01,4.397277506437758388e-01,3.642275017965945216e-01,4.625304411988881981e-01,4.975129538544442731e-01,5.347044032540186898e-01,4.549042509182892324e-01,4.466484779179904496e-01,3.860851393090838912e-01,4.062516381520593911e-01,3.580312306224076035e-01,4.321893967307993689e-01,5.632403234100840095e-01,5.287254007487032226e-01
4.018934702459373565e-01,2.128151960682090893e-01,3.374743846433646555e-01,4.148091025806117105e-01,5.717620917645267475e-01,3.838515867257766834e-01,2.901514768880623651e-01,3.780450298523958530e-01,3.198159463419377735e-01,3.858392848135300257e-01,3.812054391477494031e-01,4.232609854379076331e-01,6.536594152115351442e-01,7.251386374403749890e-01,3.705222028690323688e-01,7.317285728493028163e-01,3.551860276995944532e-01,6.225242713099403691e-01,4.127890308548967102e-01,5.178458713866000984e-01,5.275210644598680165e-01,5.660635050147470038e-01,6.123321890735750062e-01,5.641837370620931269e-01,5.636065657308645394e-01,7.753315008039056710e-01,4.350429294476693687e-01,4.468937782690427518e-01
2.504557248051297313e-01,3.800279524343670445e-01,2.533080395473195079e-01,3.893316205260504148e-01,4.268369946172981821e-01,4.095313008780313568e-01,5.432416732978482266e-01,2.494304788024953035e-01,5.102186788975791032e-01,4.890228422294781718e-01,4.276882866383107107e-01,5.696925558560326230e-01,4.822940370923775033e-01,3.762071241465462235e-01,5.974173635499187007e-01,4.844423425687016116e-01,4.597714466379251297e-01,5.743485959995955348e-01,4.373892228064538701e-01,3.802009912653249724e-01,5.422647477841291419e-01,4.477320820534280710e-01,4.013092045803681729e-01,5.760025175642354833e-01,5.222575093882633190e-01,6.749115952975804911e-01,4.249414047347123136e-01,6.551219125967088219e-01
4.343707642696051918e-01,3.278438351316305677e-01,4.095893958485017916e-01,3.768247612659582080e-01,4.024906516795040412e-01,3.686603004675185757e-01,4.289199508388367166e-01,4.216793080360425883e-01,3.528714987280095472e-01,3.157695658207250733e-01,3.803484315600007548e-01,4.178492046822060990e-01,4.087054595567794490e-01,4.040560719612611984e-01,3.896055425144099305e-01,4.341369391104000774e-01,3.631698588873860656e-01,3.697655339412445064e-01,3.868267860074371400e-01,3.751365993972023416e-01,4.193071335516341813e-01,4.822978216602722967e-01,4.382592527265221638e-01,3.715634684535583099e-01,3.656422576071229891e-01,4.205012844743125089e-01,4.372208178349483165e-01,3.450259639082710605e-01
2.812123751838830898e-01,2.675820383292225602e-01,4.274320043061836105e-01,4.000012595867519227e-01,3.336184995639530082e-01,3.379886006740593363e-01,3.813373565399366671e-01,5.512795017678547849e-01,4.045452105309067514e-01,4.260556028467695211e-01,4.894148924842469661e-01,4.034644524436002411e-01,3.653192821119536915e-01,3.790185915634323721e-01,3.297801646804834341e-01,5.657634299707227088e-01,4.849336853561641014e-01,4.984361083573586315e-01,4.835390140893442434e-01,5.997369490284545357e-01,4.237978972458925075e-01,4.487233895557464214e-01,4.545532216604757925e-01,5.272522471321159365e-01,3.950747645622910142e-01,5.435976578300751871e-01,6.060476823667575452e-01,5.123564717764390597e-01
1.838407233209417291e-01,2.469579171989240152e-01,3.145839050633239542e-01,4.259082178185386591e-01,5.781279523485302052e-01,3.922737519318651445e-01,4.344348450102391013e-01,2.808622848304628272e-01,3.120614783490786581e-01,3.742029672964850007e-01,4.966093898141389351e-01,4.004103933137139748e-01,3.675608195582121818e-01,4.065644515634096456e-01,2.853602610127963790e-01,4.610666852672054561e-01,2.369006150551423995e-01,3.369650258589702019e-01,5.387142921082661573e-01,5.476370780636565794e-01,4.458939159551519316e-01,3.788603118484854537e-01,4.938557926485706573e-01,5.821311969077398452e-01,6.185579700644247003e-01,5.640011339486454833e-01,5.744701926895252608e-01,5.777962269083087854e-01
4.052176621048461103e-01,3.756918825082377622e-01,4.709830759447181103e-01,4.730681352115778671e-01,3.839950740132762053e-01,4.885055995472618595e-01,4.497122864088133332e-01,4.725086395692494334e-01,4.427598705382259636e-01,4.240889236909698989e-01,4.692617732058674274e-01,3.677143468790786129e-01,4.581725025246263794e-01,4.942236029249273965e-01,5.295565499221051020e-01,3.815617243936510472e-01,4.744645598976467982e-01,4.866336773361921164e-01,4.275711990397538798e-01,4.398355716095535550e-01,4.524478500107290690e-01,5.110663357073726987e-01,5.436807826775095220e-01,5.227464773407721754e-01,6.450732409903112696e-01,4.993240782967751090e-01,5.085446772558932516e-01,4.876944752001775574e-01
1.491741790110238386e-01,3.727641325269823724e-01,4.259289467310982125e-01,4.965503802624745000e-01,2.765233446991499644e-01,4.621926570809562484e-01,5.252158957554449170e-01,3.070784275000660868e-01,4.405807113473262371e-01,2.553546372201237480e-01,2.250974198006601146e-01,5.522416344729430548e-01,1.535568858503212897e-01,2.885617836629471578e-01,3.031191763424532226e-01,4.174849638996564472e-01,2.272944711231569270e-01,4.869699229701953680e-01,6.758638358147830427e-01,5.532347305739835353e-01,2.559399662000817477e-01,5.501421914383792799e-01,4.742602344903179001e-01,4.720008599696017271e-01,5.691260355323053410e-01,4.411364486132432483e-01,3.750845160716985149e-01,5.905731181163553778e-01
3.780937456079055403e-01,4.468432455191657104e-01,3.959633300030380165e-01,4.165195753081178953e-01,5.305154464274648429e-01,3.139902706539610122e-01,4.824408296702241694e-01,3.901374497921515361e-01,4.432773746400264225e-01,3.880418592047798487e-01,3.878642663456398632e-01,5.283686141142608372e-01,3.759992596731941972e-01,3.726890669117417509e-01,5.215751777752948293e-01,3.892126968846455481e-01,4.158640329980814454e-01,5.971587680511805107e-01,3.908937641419921727e-01,4.722234031314420655e-01,5.302647187450189037e-01,3.692661965954487924e-01,3.751050776530415187e-01,4.735073919436929013e-01,4.279475358026911813e-01,4.508342581490553669e-01,4.067785862035325217e-01,4.869714907178845920e-01
3.780095857819045779e-01,3.635766341170500460e-01,4.051100428110410157e-01,3.966334824413880744e-01,4.145709640919212902e-01,4.057291267155523351e-01,4.046159478528467690e-01,4.100159261814871892e-01,4.649707881451716762e-01,3.544074375813822675e-01,4.246469409745637358e-01,3.883425152232882205e-01,3.759491122208395431e-01,4.501658303125158911e-01,3.954117707971580575e-01,3.435964222410934910e-01,4.228681059283214694e-01,3.798449049515858489e-01,3.750231671768185504e-01,4.678640754457412676e-01,4.068494535560390202e-01,4.140791633979667430e-01,4.077003092601798606e-01,4.399000283766917319e-01,3.952136688060806646e-01,3.565504074148576619e-01,4.379912995763852734e-01,4.382320087052345992e-01
3.406930389309825724e-01,4.012947362218007852e-01,3.598112560142910366e-01,4.128663091578465560e-01,3.308018635924229178e-01,3.515376407526760172e-01,3.384014696291701152e-01,3.436704443725484559e-01,4.811906965541180581e-01,2.382030360118441159e-01,4.300616553865054259e-01,5.252517004507960552e-01,3.950401612983162614e-01,3.381246696979757216e-01,4.861842422730195956e-01,5.957815347852977172e-01,5.130874257533347693e-01,3.274482356751985956e-01,4.203972244284121529e-01,5.347102671145733677e-01,4.860721695302015477e-01,4.013735746807464144e-01,4.772291884813877894e-01,4.793645613752390289e-01,5.247446033389341347e-01,6.305413470099381357e-01,5.243157756387585300e-01,6.951965488777432922e-01
4.036048315640421436e-01,4.875347476450017647e-01,3.902282739589856275e-01,3.747379989128953315e-01,4.002202978223312613e-01,4.311613311840658547e-01,4.088450706407943946e-01,4.824757242836738014e-01,3.202699368409488989e-01,3.478514033379122017e-01,5.404570382337813284e-01,4.642657461445544032e-01,3.774289883409827073e-01,4.581821584079572296e-01,3.923279104677872553e-01,4.381054515054034759e-01,3.888862949568073213e-01,4.476884617108928821e-01,5.082526531151188021e-01,4.197394493205660049e-01,5.605563615445785519e-01,5.473414044533850831e-01,6.250205741701768680e-01,4.589305439965997158e-01,5.191347796888327037e-01,5.391534341674286690e-01,6.438035889247900601e-01,5.170445117039553784e-01
3.292167387601282469e-01,4.181633851226225218e-01,4.033912339930240121e-01,3.800336061628689643e-01,3.361492070021048773e-01,3.778910556947099875e-01,3.371851841842766206e-01,3.988765091818066155e-01,2.773201778373993176e-01,4.293105611672510258e-01,4.235164034033054303e-01,3.305462266297179430e-01,3.813446108725786488e-01,4.157996296275297543e-01,5.053026437007239746e-01,5.009102298628501648e-01,4.274404356824419438e-01,3.930611515639519937e-01,4.588998762082192595e-01,4.773333314246634984e-01,3.971151083290332395e-01,4.822486027298504285e-01,4.451500840454691299e-01,3.972946908644779396e-01,4.436171587382872206e-01,4.677413762029574706e-01,4.796593408442791917e-01,5.027788529572913001e-01
4.187444163723691437e-01,5.260030884491849745e-01,5.388836466604280950e-01,4.565773687153537597e-01,4.853362347887097417e-01,5.113417681273935145e-01,4.631799750051771580e-01,5.176916814410987833e-01,4.103180024464471165e-01,5.260812716062839289e-01,4.151029732922677518e-01,4.324007804610407457e-01,5.259038466890120223e-01,4.475116871967130816e-01,4.527133794680062162e-01,5.570947403182114899e-01,4.481573708236696874e-01,5.169064846997765139e-01,4.322835261471444923e-01,4.745839092270524584e-01,4.572547995693682643e-01,4.676520573918827584e-01,5.090544348173666744e-01,4.661410237973293014e-01,6.245154320695952554e-01,4.967401726760871661e-01,5.876392575499517212e-01,5.738835423755228593e-01
3.817829027185098978e-01,3.892027643902042922e-01,4.887811004460173026e-01,3.619362081193545078e-01,4.484936763670029913e-01,3.843096429405030157e-01,3.911279245937480109e-01,3.804979097420762568e-01,3.872617438913141807e-01,3.562835639706097846e-01,3.644917640818380322e-01,3.346944024919316085e-01,3.797152605262424374e-01,4.125996441482084331e-01,3.755198152454469751e-01,3.021867286123269269e-01,4.348829565382947293e-01,3.985365235526777683e-01,3.362473282915282580e-01,3.348000965016376673e-01,4.091059276740505735e-01,2.861393173141541513e-01,4.140755010972827499e-01,3.903458271724763451e-01,4.337878744799077424e-01,4.189043037343332943e-01,3.823521232012270787e-01,4.364948574859395802e-01
4.393623250758256771e-01,3.786268553825185013e-01,4.947498967152386129e-01,4.891178809445681508e-01,4.602844067102578318e-01,5.177637533778649548e-01,4.866025556446631484e-01,4.587639503072737379e-01,5.324507177177834061e-01,4.087636432510950435e-01,4.485957953648354035e-01,4.873505142435993198e-01,4.362277764536610647e-01,5.529848639373813324e-01,5.005454385811821671e-01,6.030817920444511149e-01,5.753697432851899718e-01,5.422533763415527952e-01,5.148057944090118632e-01,4.790673347336179555e-01,3.954392175612739257e-01,3.704229562502762141e-01,5.544046773374911030e-01,4.065150098448009897e-01,6.888457987746605671e-01,5.678611092317151776e-01,6.045318507614065862e-01,5.500314528821178550e-01
5.127369471561923353e-01,4.922718444044340558e-01,4.577858169448894010e-01,4.717320978880759075e-01,4.599873366362725591e-01,5.156753175069088702e-01,4.783521875377192423e-01,4.163012938968215226e-01,4.255410851213050072e-01,4.591655405273409873e-01,5.095899955964257044e-01,5.187182592296563088e-01,4.644753989157296981e-01,4.316496935956140590e-01,5.518751666548498136e-01,4.728654866895846687e-01,4.644705232422883801e-01,5.275389590985819499e-01,4.801264916673894101e-01,5.125121147142869260e-01,4.800153633669764219e-01,4.795821764678280252e-01,5.279667917890744633e-01,4.696447670152129605e-01,4.766750987367303627e-01,4.874681882014491041e-01,4.775021722540137570e-01,4.806342255521415252e-01
3.995524336655903452e-01,3.413001052810176184e-01,4.605993563463839369e-01,3.500119259250139558e-01,4.684622685788036867e-01,5.424009103403685250e-01,3.382034114714402850e-01,3.216336187784350487e-01,3.519370940883213006e-01,3.715683188090191380e-01,4.452076910497084761e-01,3.822888559488131222e-01,3.778946615366072237e-01,4.902035165440726261e-01,4.001809330860449654e-01,4.576686128360919481e-01,4.160337424864136713e-01,4.869240697150311048e-01,3.855748730829979265e-01,5.082810129426270640e-01,5.117143732845517157e-01,4.306026174600120493e-01,4.120329286436357208e-01,6.459014115985575177e-01,5.090035944551699609e-01,2.871492340024048850e-01,4.749057205465313514e-01,5.046424647381552164e-01
3.843610459813004976e-01,4.186874570304138232e-01,4.755841199796743135e-01,4.103030640308313881e-01,4.374274485552775427e-01,3.974343709171186401e-01,5.270655475054806249e-01,4.369622691164897210e-01,4.377969129557564565e-01,5.283478188464603154e-01,4.364706483206572951e-01,4.799520377405085414e-01,4.480780813424801168e-01,4.433067251428877698e-01,4.300247769142584442e-01,4.132943571488352230e-01,5.514605463142592257e-01,5.226922898815791196e-01,4.510824951902154267e-01,4.749420786386325255e-01,4.563461618858651869e-01,4.540066435043463855e-01,4.133930040029970554e-01,4.121568962160487848e-01,4.580511100706740613e-01,4.812517005419978400e-01,4.521117509121583278e-01,4.306488704470684548e-01
4.671961397695261753e-01,4.940276944483668053e-01,5.045415046817661731e-01,4.403661285623601263e-01,4.608927970497485038e-01,4.459520756722419321e-01,4.934199626248046422e-01,4.256282643094558282e-01,5.292764925631888717e-01,4.854683501725104433e-01,4.539677314088858551e-01,4.443227237432144094e-01,4.460845905425295244e-01,4.776415986676752490e-01,4.784577755882684635e-01,5.104036361710424519e-01,4.416424947301032522e-01,4.708078722133648975e-01,4.799361024610711568e-01,4.542900305310592635e-01,4.438808051970074553e-01,4.772212049588119842e-01,4.623898362683302454e-01,4.876475428735319029e-01,5.179167398742617889e-01,4.273167349615685229e-01,4.712129286747957502e-01,4.593632101521070710e-01
2.846781165980926120e-01,1.132336247281325869e-01,4.158348035389279884e-01,2.027055742606714006e-01,4.396120902865553459e-01,3.860238213199283508e-01,4.073257622102192665e-01,2.118426620699082330e-01,3.365158852930977273e-01,3.899070274431968297e-01,3.660135462698754782e-01,3.200098640427478380e-01,3.341494169641928136e-01,2.609132910200362421e-01,4.960740106834141128e-01,2.889045376294118173e-01,4.526255954141422677e-01,3.278136949931532707e-01,4.474912832310097288e-01,5.991799835980886613e-01,4.077893058237850865e-01,5.443282020089434958e-01,3.698550187588403038e-01,5.505000006832874160e-01,4.572452013412615091e-01,4.045913768452893411e-01,6.204882778494993367e-01,7.790228960750704701e-01
4.006462319371983938e-01,4.521208140987938995e-01,5.536904980357952866e-01,5.460755291806123068e-01,3.600592033809971171e-01,4.465978614670007563e-01,4.513879134423522954e-01,3.555667323829928561e-01,3.609153217120382173e-01,3.781973615459039983e-01,4.526868548345487353e-01,3.904299438557248814e-01,4.436522965080781367e-01,5.553466611544081166e-01,4.953618958752286083e-01,4.825503916208337407e-01,5.846866270025612433e-01,5.701709812674642386e-01,3.969506921880503469e-01,5.981206186253787971e-01,4.728038806709408126e-01,4.552712169112044238e-01,4.869123520967150731e-01,5.344763527299621897e-01,5.620431660048552658e-01,5.010950142082813974e-01,3.961046029696090320e-01,6.242653371962144648e-01
4.158675518209232758e-01,4.735590619185348071e-01,4.208396374082933322e-01,4.996063545363936820e-01,4.200008430886437716e-01,4.135017278970940513e-01,4.263551588547994653e-01,3.844516453165997549e-01,4.593532656852571394e-01,3.810215941815910945e-01,4.991432322938768040e-01,4.687089820954543073e-01,4.181622673692613201e-01,4.409803595618631000e-01,5.023329807098004807e-01,4.430689818436513994e-01,5.057849563081977529e-01,4.898145571763459216e-01,3.967264707710878024e-01,4.340185590079611577e-01,3.642867373429393707e-01,4.625072151346497074e-01,4.472799261744698773e-01,4.163672364370569756e-01,3.862394138896024232e-01,4.950528249449420715e-01,3.875936056929480400e-01,4.176544087446890097e-01
3.118754044609286513e-01,4.403191384621581994e-01,3.990569859683398279e-01,4.787659958555822159e-01,3.287032674772001339e-01,3.931599742718497326e-01,3.642956840780821604e-01,3.563191340263968665e-01,3.965449834220201586e-01,3.574722836394162995e-01,3.547997211310995325e-01,4.605261595077585479e-01,3.287196550820623564e-01,3.615197404889703980e-01,4.508372884676242753e-01,3.023475308956491414e-01,4.479873552442400486e-01,4.578517785340420199e-01,4.320634247817151108e-01,3.422680320792187425e-01,4.654650136205015221e-01,4.565120936823713893e-01,4.544079205505465180e-01,4.335367349677793358e-01,4.644225988584866349e-01,3.890177959633080995e-01,4.594739229078433351e-01,5.469453902988051786e-01
4.407557227650170106e-01,5.037826018925564142e-01,4.690592537780875482e-01,4.146785285290501832e-01,4.802447188858702809e-01,4.766302381512524389e-01,4.678273391920262370e-01,4.575722913624588606e-01,4.986889592218828327e-01,4.661253953344702272e-01,5.134347912547441162e-01,5.120546546715135650e-01,4.075414167483952799e-01,4.537364261457040304e-01,4.764399023483018025e-01,4.660385711058176450e-01,4.678985428152599990e-01,5.009964573333899329e-01,4.793029395103357015e-01,4.981489613386312909e-01,4.216294780128335140e-01,4.052218543663148043e-01,5.573789234077163313e-01,4.647172116856534974e-01,4.378970666319870197e-01,4.726219634561575345e-01,4.335720593850838078e-01,5.135653341450890919e-01
